filename,emotion
/home/dsanyal/.hack/dataset/TrainAudioFiles/48236.wav,fear
/home/dsanyal/.hack/dataset/TrainAudioFiles/2027.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/22707.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/24420.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/28309.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/38806.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/3118.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/2692.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/21820.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/17132.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/18020.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/5709.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/13662.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/50646.wav,fear
/home/dsanyal/.hack/dataset/TrainAudioFiles/28498.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/6316.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/24348.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/12758.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/42630.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/5949.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/903.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/4694.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/14528.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/22460.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/15090.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/14336.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/22124.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/7400.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/17374.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/6502.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/6748.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/6819.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/49925.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/2794.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/12064.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/28975.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/16578.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/26878.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/24364.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/13117.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/15026.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/41675.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/15651.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/22436.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/38624.wav,fear
/home/dsanyal/.hack/dataset/TrainAudioFiles/26817.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/18344.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/15247.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/2708.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/1853.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/5504.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/7520.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/24464.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/41272.wav,fear
/home/dsanyal/.hack/dataset/TrainAudioFiles/14791.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/26864.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/3165.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/43978.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/41763.wav,fear
/home/dsanyal/.hack/dataset/TrainAudioFiles/866.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/14936.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/4348.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/15924.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/803.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/1258.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/15962.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/4104.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/50489.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/14394.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/27445.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/29785.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/7900.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/29724.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/27819.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/6923.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/17387.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/24850.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/5001.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/16358.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/29879.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/15384.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/392.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/12544.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/3092.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/5097.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/44761.wav,fear
/home/dsanyal/.hack/dataset/TrainAudioFiles/43211.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/5379.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/56.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/7493.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/6097.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/18499.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/13753.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/29191.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/15998.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/15232.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/13706.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/2791.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/24605.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/17916.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/23548.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/27344.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/2506.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/488.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/22548.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/1044.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/22886.mp3,fear
/home/dsanyal/.hack/dataset/TrainAudioFiles/14920.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/4826.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/4125.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/40543.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/12523.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/3491.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/24059.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/14534.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/1621.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/24542.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/29365.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/12110.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/4844.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/39245.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/14451.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/23599.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/28319.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/8406.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/44062.wav,fear
/home/dsanyal/.hack/dataset/TrainAudioFiles/21737.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/10332.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/14736.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/17408.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/29067.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/14313.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/18318.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/45502.wav,fear
/home/dsanyal/.hack/dataset/TrainAudioFiles/28371.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/15243.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/16368.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/12549.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/17003.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/4953.mp3,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/28479.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/6707.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/14897.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/998.mp3,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/4939.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/26922.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/22372.mp3,fear
/home/dsanyal/.hack/dataset/TrainAudioFiles/26545.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/24677.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/26919.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/7746.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/6676.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/29304.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/5319.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/5057.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/47682.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/1767.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/15330.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/6606.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/45268.wav,fear
/home/dsanyal/.hack/dataset/TrainAudioFiles/18479.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/12370.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/15064.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/27490.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/10841.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/17732.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/16827.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/51674.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/13204.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/15532.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/18274.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/4097.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/6603.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/10461.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/13291.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/24700.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/1495.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/6774.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/6233.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/4806.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/5860.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/5815.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/6056.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/5172.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/22827.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/10357.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/4081.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/16362.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/29164.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/6523.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/28497.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/13185.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/16992.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/4444.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/6455.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/16726.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/16142.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/5067.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/6219.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/25671.mp3,fear
/home/dsanyal/.hack/dataset/TrainAudioFiles/12780.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/26896.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/43774.wav,fear
/home/dsanyal/.hack/dataset/TrainAudioFiles/21975.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/13648.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/15463.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/26319.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/16175.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/17790.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/46047.wav,fear
/home/dsanyal/.hack/dataset/TrainAudioFiles/38911.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/13611.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/22049.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/23204.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/5701.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/26475.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/27992.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/29587.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/13242.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/17341.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/22322.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/11568.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/13067.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/4581.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/12745.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/4417.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/11474.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/29163.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/17821.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/26892.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/3441.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/27672.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/22148.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/22888.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/6464.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/12414.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/12122.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/17412.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/22240.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/15673.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/49875.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/27811.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/2745.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/28883.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/12696.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/10901.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/4469.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/6000.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/15884.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/16014.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/17802.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/28523.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/22945.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/26148.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/7092.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/515.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/4766.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/24718.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/1651.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/4177.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/29690.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/1295.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/26897.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/13552.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/29688.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/25668.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/7940.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/13238.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/13561.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/7297.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/46580.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/14724.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/598.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/2893.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/3193.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/5098.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/18469.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/386.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/3126.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/5106.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/16327.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/10882.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/28347.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/4516.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/28265.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/26369.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/13167.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/8091.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/7069.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/2941.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/5081.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/46437.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/4610.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/14845.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/68.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/16017.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/1150.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/17523.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/29662.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/47054.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/5511.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/21697.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/2689.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/15307.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/40546.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/16093.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/5528.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/1607.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/355.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/21838.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/24258.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/15942.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/7564.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/22222.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/11254.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/4543.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/4671.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/12644.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/45600.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/22090.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/7294.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/29707.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/26125.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/8164.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/16866.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/21688.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/25774.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/17464.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/1609.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/16360.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/43845.wav,fear
/home/dsanyal/.hack/dataset/TrainAudioFiles/51230.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/12390.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/234.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/26335.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/12001.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/8160.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/8468.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/5785.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/11409.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/14456.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/11898.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/506.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/24067.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/5625.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/1802.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/7933.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/17497.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/4819.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/25558.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/3027.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/29512.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/15964.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/4875.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/23637.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/1103.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/10952.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/18021.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/12865.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/28426.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/728.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/12562.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/24401.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/27507.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/44198.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/43203.wav,disgust
/home/dsanyal/.hack/dataset/TrainAudioFiles/24260.mp3,anger
/home/dsanyal/.hack/dataset/TrainAudioFiles/2242.mp3,surprise
/home/dsanyal/.hack/dataset/TrainAudioFiles/29703.mp3,neutral
/home/dsanyal/.hack/dataset/TrainAudioFiles/857.mp3,joy
/home/dsanyal/.hack/dataset/TrainAudioFiles/28000.mp3,sadness
/home/dsanyal/.hack/dataset/TrainAudioFiles/13061.mp3,neutral
